id,seller_pk,seller_status,seller_status_code,seller_rating,seller_date_registered,seller_date_contract_start,seller_distinguished
427,j_427,internal,internal.qa,NULL,1363369457,1363363200,NULL
428,v_428,internal,internal.qa,NULL,1363369766,1363363200,NULL
429,v_429,internal,internal.qa,NULL,1363369868,1363363200,NULL
430,j_430,closed,closed.voluntary,NULL,1363641200,1363622400,NULL
431,j_431,closed,closed.voluntary,NULL,1363696871,1363708800,NULL
432,v_432,closed,closed.involuntary,A,1363812573,1363795200,NULL
433,v_433,closed,closed.involuntary,NULL,1363813114,1363795200,NULL
434,v_434,closed,closed.involuntary,NULL,1364402427,1364400000,NULL
435,v_435,closed,closed.voluntary,B,1364588549,1364572800,NULL
436,v_436,closed,closed.voluntary,NULL,1365170811,1365177600,NULL
437,v_437,closed,closed.voluntary,NULL,1365437821,1365436800,NULL
438,j_438,closed,closed.voluntary,NULL,1365515427,1365523200,NULL
439,v_439,active,active.active,C,1365515700,1365523200,NULL
440,j_440,active,active.active,B,1365517854,1365523200,NULL
441,j_441,closed,closed.voluntary,NULL,1366227240,1366214400,NULL
442,j_442,active,active.active,A,1366228404,1366214400,DISTINGUISHED
443,v_443,closed,closed.voluntary,NULL,1366296503,1366300800,NULL
444,j_444,closed,closed.voluntary,A,1366391370,1366387200,NULL
445,j_445,closed,closed.voluntary,A,1366732171,1366732800,NULL
446,v_446,closed,closed.voluntary,NULL,1366746268,1366732800,NULL
447,v_447,active,active.active,B,1366746449,1366732800,NULL
448,j_448,closed,closed.voluntary,NULL,1366814286,1366819200,NULL
449,v_449,active,active.active,A,1366921786,1366905600,NULL
450,j_450,active,active.active,A,1366986363,1366992000,NULL
451,j_451,closed,closed.voluntary,A,1367329589,1367337600,NULL
452,v_452,closed,closed.voluntary,NULL,1367426528,1367424000,NULL
453,v_453,closed,closed.voluntary,NULL,1367857272,1367856000,NULL
454,j_454,active,active.active,A,1367871446,1367856000,DISTINGUISHED
455,j_455,active,active.active,C,1367936194,1367942400,NULL
456,j_456,closed,closed.voluntary,NULL,1368464560,1368460800,NULL
457,j_457,closed,closed.involuntary,NULL,1368465272,1368460800,NULL
458,j_458,active,active.active,A,1368469854,1368460800,NULL
459,j_459,closed,closed.voluntary,A,1368733108,1368720000,NULL
460,j_460,closed,closed.voluntary,NULL,1369132281,1369152000,NULL
461,j_461,closed,closed.voluntary,NULL,1369133192,1369152000,NULL
462,j_462,closed,closed.involuntary,A,1369134230,1369152000,NULL
463,j_463,closed,closed.voluntary,NULL,1369837711,1369843200,NULL
465,j_465,closed,closed.voluntary,NULL,1372203471,1372176000,NULL
467,j_467,active,active.active,A,1372204071,1372176000,DISTINGUISHED
469,j_469,closed,closed.voluntary,NULL,1372204496,1372176000,NULL
471,j_471,active,active.active,A,1372204877,1372176000,NULL
473,j_473,internal,internal.qa,NULL,1372340322,1372348800,NULL
475,v_475,internal,internal.qa,NULL,1372340483,1372348800,NULL
477,v_477,closed,closed.voluntary,NULL,1372874380,1372435200,NULL
479,v_479,closed,closed.voluntary,NULL,1373268853,1373299200,NULL
481,j_481,internal,internal.qa,NULL,1373291570,1373299200,NULL
483,v_483,internal,internal.qa,NULL,1373291642,1373299200,NULL
485,j_485,active,active.active,A,1373979181,1373990400,NULL
487,j_487,closed,closed.voluntary,NULL,1375277068,1375286400,NULL
489,v_489,closed,closed.voluntary,B,1375463983,1375027200,NULL
491,v_491,internal,internal.qa,NULL,1375884843,1375891200,NULL
493,j_493,closed,closed.voluntary,C,1375885261,1375804800,NULL
495,j_495,active,active.active,A,1376334160,1374163200,DISTINGUISHED
497,v_497,closed,closed.voluntary,NULL,1376566241,1376582400,NULL
499,v_499,closed,closed.voluntary,B,1376592988,1375113600,NULL
501,v_501,closed,closed.involuntary,NULL,1377109622,1376323200,NULL
503,j_503,active,active.active,B,1377534798,1377273600,NULL
505,j_505,active,active.active,A,1377535992,1377532800,NULL
507,j_507,closed,closed.voluntary,B,1377855795,1377878400,NULL
509,v_509,closed,closed.voluntary,NULL,1378222406,1378224000,NULL
511,v_511,active,active.active,A,1378233801,1377792000,NULL
513,j_513,closed,closed.voluntary,NULL,1378313351,1378224000,NULL
515,v_515,active,active.active,C,1378327137,1378310400,NULL
517,j_517,active,active.active,B,1378826942,1378828800,NULL
519,v_519,nopay,nopay.complimentary,A,1378935586,1378742400,NULL
521,j_521,closed,closed.voluntary,B,1380550555,1380297600,NULL
523,v_523,closed,closed.voluntary,NULL,1380661151,1380556800,NULL
525,j_525,closed,closed.voluntary,NULL,1380732263,1380729600,NULL
526,v_526,closed,closed.voluntary,NULL,1381244211,1381248000,NULL
528,v_528,closed,closed.involuntary,D,1381848374,1381248000,NULL
530,v_530,nopay,nopay.complimentary,A,1381870384,1381593600,NULL
532,v_532,closed,closed.voluntary,NULL,1382365819,1381248000,NULL
534,j_534,closed,closed.voluntary,A,1383050532,1383062400,NULL
536,v_536,closed,closed.voluntary,NULL,1383142578,1383321600,NULL
538,v_538,active,active.active,C,1383329457,1383148800,NULL
540,v_540,closed,closed.involuntary,NULL,1383666872,1383670800,NULL
542,j_542,closed,closed.voluntary,NULL,1383673616,1383670800,NULL
544,v_544,active,active.active,B,1383849239,1383843600,NULL
546,v_546,closed,closed.involuntary,NULL,1384197170,1384189200,NULL
548,j_548,active,active.active,A,1384197462,1384189200,DISTINGUISHED
550,v_550,active,active.active,A,1384949544,1384966800,NULL
552,j_552,closed,closed.voluntary,NULL,1385143295,1384966800,NULL
554,v_554,closed,closed.ar,NULL,1386342125,1385917200,NULL
556,v_556,closed,closed.voluntary,NULL,1386355375,1386349200,NULL
558,j_558,closed,closed.involuntary,A,1386674242,1386694800,NULL
560,v_560,active,active.active,B,1386693906,1385139600,NULL
562,v_562,closed,closed.voluntary,NULL,1386935266,1386954000,NULL
564,j_564,closed,closed.voluntary,NULL,1387297047,1386694800,NULL
566,j_566,closed,closed.voluntary,NULL,1387303531,1387299600,NULL
568,v_568,closed,closed.voluntary,NULL,1389188218,1389200400,NULL
570,v_570,closed,closed.voluntary,NULL,1389799796,1389502800,DISTINGUISHED
572,j_572,closed,closed.voluntary,NULL,1389890980,1389718800,NULL
574,j_574,closed,closed.voluntary,NULL,1389958996,1389978000,NULL
576,j_576,nopay,nopay.complimentary,A,1389971906,1389978000,DISTINGUISHED
578,j_578,closed,closed.voluntary,NULL,1390466434,1390496400,NULL
580,j_580,closed,closed.voluntary,NULL,1392221594,1392138000,NULL
582,j_582,closed,closed.voluntary,NULL,1392821130,1392764400,NULL
584,v_584,closed,closed.voluntary,NULL,1393866335,1393650000,NULL
586,v_586,active,active.active,C,1394639399,1394582400,NULL
588,v_588,active,active.active,A,1394721881,1267678800,DISTINGUISHED
590,j_590,active,active.active,A,1395080612,1394769600,DISTINGUISHED
592,v_592,active,active.active,C,1395153270,1394856000,NULL
594,v_594,closed,closed.involuntary,C,1395774304,1395720000,NULL
596,j_596,closed,closed.voluntary,NULL,1396259036,1396220400,NULL
598,j_598,internal,internal.qa,NULL,1396985399,1396929600,NULL
600,v_600,internal,internal.qa,NULL,1396985622,1396929600,NULL
602,j_602,closed,closed.adminerror,A,1397043285,1396998000,NULL
604,v_604,closed,closed.ar,B,1397126596,1397080800,NULL
606,v_606,closed,closed.involuntary,NULL,1397151979,1397016000,DISTINGUISHED
608,j_608,closed,closed.involuntary,A,1397152420,1397016000,NULL
610,j_610,active,active.active,A,1398177394,1398052800,NULL
612,j_612,closed,closed.voluntary,A,1398707535,1398398400,NULL
614,j_614,internal,internal.qa,NULL,1399471871,1399435200,NULL
616,v_616,internal,internal.qa,NULL,1399471934,1399435200,NULL
618,j_618,closed,closed.involuntary,B,1399474168,1398726000,NULL
620,j_620,closed,closed.voluntary,B,1399647617,1398916800,NULL
622,v_622,active,active.active,C,1399883250,1399845600,NULL
626,j_626,closed,closed.voluntary,NULL,1399993997,1399935600,NULL
628,j_628,closed,closed.voluntary,NULL,1399996231,0,NULL
630,v_630,closed,closed.voluntary,NULL,1399996797,1399935600,NULL
632,j_632,closed,closed.ar,A,1399999123,1399935600,NULL
634,j_634,internal,internal.qa,NULL,1400072678,1399953600,NULL
636,v_636,internal,internal.qa,NULL,1400072734,1399953600,NULL
638,v_638,closed,closed.voluntary,NULL,1400091699,1399867200,NULL
640,j_640,active,active.active,B,1401267597,1401231600,NULL
642,v_642,closed,closed.involuntary,NULL,1401298519,1400731200,NULL
644,j_644,closed,closed.voluntary,NULL,1401702014,1408492800,NULL
646,j_646,closed,closed.ar,A,1401904281,1401249600,NULL
648,j_648,active,active.active,B,1402413473,1402354800,NULL
650,j_650,active,active.active,B,1402506324,1402441200,DISTINGUISHED
652,v_652,closed,closed.voluntary,NULL,1402914250,1402873200,NULL
654,j_654,active,active.active,B,1402915599,1402873200,NULL
656,j_656,internal,internal.qa,NULL,1403554106,1403496000,NULL
658,v_658,internal,internal.qa,NULL,1403554247,1403496000,NULL
660,j_660,closed,closed.involuntary,B,1403773237,1403733600,NULL
662,v_662,active,active.active,B,1404239887,1403841600,NULL
664,v_664,closed,closed.voluntary,A,1404319059,1404255600,NULL
666,j_666,closed,closed.voluntary,B,1404391966,1404342000,NULL
668,v_668,internal,internal.qa,NULL,1404841263,1404792000,NULL
670,j_670,internal,internal.qa,NULL,1404841630,1404792000,NULL
672,j_672,internal,internal.qa,NULL,1404843791,1404792000,NULL
674,v_674,internal,internal.qa,NULL,1404845096,1404792000,NULL
676,v_676,internal,internal.qa,NULL,1404886463,1405310400,NULL
678,v_678,closed,closed.voluntary,C,1405093443,1402286400,NULL
680,j_680,closed,closed.involuntary,NULL,1406031681,1405983600,NULL
682,j_682,active,active.active,A,1406056742,1406001600,DISTINGUISHED
684,j_684,active,active.active,A,1406068257,1405915200,DISTINGUISHED
686,j_686,internal,internal.qa,NULL,1406223484,1406174400,NULL
688,v_688,internal,internal.qa,NULL,1406223602,1406174400,NULL
690,j_690,closed,closed.voluntary,NULL,1406285478,1406242800,NULL
692,j_692,closed,closed.voluntary,B,1406560103,1405569600,NULL
694,v_694,closed,closed.voluntary,NULL,1406562715,1406088000,NULL
696,j_696,closed,closed.ar,B,1406563136,1406088000,NULL
698,j_698,closed,closed.voluntary,NULL,1406566535,1406260800,NULL
700,j_700,closed,closed.voluntary,NULL,1406752774,1406606400,NULL
702,j_702,active,active.active,B,1406838370,1406692800,NULL
704,v_704,closed,closed.adminerror,NULL,1407158644,1407124800,NULL
706,j_706,closed,closed.ar,NULL,1407161358,1405915200,NULL
708,v_708,closed,closed.voluntary,NULL,1407925880,1407880800,NULL
710,v_710,closed,closed.voluntary,NULL,1408004075,1407970800,NULL
712,v_712,internal,internal.qa,NULL,1408039556,1407988800,NULL
714,v_714,internal,internal.qa,NULL,1408373633,1408334400,NULL
716,j_716,internal,internal.qa,NULL,1408373929,1408334400,NULL
718,j_718,internal,internal.qa,NULL,1408653247,1408593600,NULL
720,v_720,internal,internal.qa,NULL,1408653359,1408593600,NULL
722,j_722,active,active.active,A,1409171209,1409112000,NULL
724,v_724,closed,closed.voluntary,A,1409231553,1409180400,DISTINGUISHED
726,j_726,closed,closed.involuntary,NULL,1409731275,1409698800,NULL
728,j_728,internal,internal.qa,NULL,1409854128,1409803200,NULL
730,v_730,active,active.active,A,1410206653,1409803200,NULL
732,j_732,active,active.active,A,1410276918,1409716800,DISTINGUISHED
734,j_734,closed,closed.voluntary,B,1410552276,1409198400,NULL
736,v_736,active,active.active,C,1410553693,1410494400,NULL
738,j_738,closed,closed.voluntary,B,1410554626,1410321600,NULL
740,j_740,internal,internal.qa,NULL,1410893344,1410840000,NULL
742,v_742,internal,internal.qa,NULL,1410894135,1410840000,NULL
744,j_744,internal,internal.qa,NULL,1410894972,1410840000,NULL
746,v_746,internal,internal.qa,NULL,1410895510,1410840000,NULL
748,j_748,internal,internal.qa,NULL,1410899741,1410840000,NULL
750,v_750,internal,internal.qa,NULL,1410899965,1410840000,NULL
752,j_752,internal,internal.qa,NULL,1410900925,1410840000,NULL
754,v_754,internal,internal.qa,NULL,1410900994,1410840000,NULL
756,j_756,closed,closed.voluntary,B,1411570291,1411099200,NULL
758,v_758,internal,internal.qa,NULL,1412268078,1412222400,NULL
760,j_760,active,active.active,C,1412286361,1412049600,NULL
762,j_762,closed,closed.involuntary,NULL,1412287867,1412136000,NULL
764,j_764,internal,internal.qa,NULL,1412350408,1412308800,NULL
766,v_766,closed,closed.voluntary,NULL,1412803131,1412568000,NULL
768,v_768,active,active.active,C,1412805540,1412654400,NULL
770,v_770,closed,closed.voluntary,NULL,1412884879,1412827200,NULL
772,j_772,active,active.active,A,1412886194,1412222400,NULL
774,v_774,closed,closed.voluntary,NULL,1413565088,1413518400,NULL
776,j_776,closed,closed.involuntary,NULL,1414096045,1413950400,NULL
778,j_778,internal,internal.other,NULL,1414601766,NULL,NULL
780,j_780,internal,internal.other,NULL,1414601768,NULL,NULL
782,j_782,internal,internal.qa,NULL,1414601856,1414555200,NULL
784,j_784,active,active.active,A,1414707280,1414555200,NULL
786,j_786,closed,closed.voluntary,NULL,1415270545,1415232000,NULL
788,v_788,closed,closed.voluntary,C,1415628949,1415577600,NULL
790,v_790,closed,closed.voluntary,NULL,1415785514,1415750400,NULL
792,v_792,closed,closed.involuntary,C,1415805413,1415682000,NULL
802,v_802,internal,internal.qa,NULL,1415913391,NULL,NULL
812,j_812,closed,closed.involuntary,NULL,1416318239,1416268800,NULL
822,v_822,closed,closed.voluntary,NULL,1416329804,1416114000,NULL
832,j_832,active,active.active,B,1416332832,1416286800,NULL
842,v_842,active,active.active,A,1416419587,1416286800,NULL
852,j_852,closed,closed.ar,A,1416597707,1416546000,NULL
862,v_862,internal,internal.other,NULL,1416598764,1416546000,NULL
872,j_872,internal,internal.qa,NULL,1416598984,1416546000,NULL
882,v_882,internal,internal.qa,NULL,1416599508,1416546000,NULL
892,j_892,closed,closed.involuntary,NULL,1416868609,1414382400,NULL
902,j_902,internal,internal.qa,NULL,1416936138,1416891600,NULL
912,j_912,internal,internal.qa,NULL,1416957736,1416891600,NULL
922,j_922,active,active.active,A,1417169663,1417132800,DISTINGUISHED
932,j_932,closed,closed.voluntary,B,1417446779,1416891600,NULL
942,v_942,closed,closed.voluntary,B,1417458984,1417410000,NULL
952,j_952,closed,closed.voluntary,A,1417531346,1417323600,NULL
962,j_962,active,active.active,B,1417553221,1417496400,NULL
972,v_972,internal,internal.qa,NULL,1417714416,1417669200,NULL
982,v_982,internal,internal.qa,NULL,1417714898,1417669200,NULL
992,j_992,internal,internal.qa,NULL,1417715080,1417669200,NULL
1002,j_1002,active,active.active,A,1418225572,1418101200,DISTINGUISHED
1012,j_1012,active,active.active,A,1418310544,1418187600,NULL
1022,j_1022,internal,internal.qa,NULL,1418321020,1417669200,NULL
1032,v_1032,active,active.active,C,1418844728,1418792400,NULL
1042,v_1042,active,active.active,B,1418845594,1418792400,NULL
1052,j_1052,active,active.active,A,1418847006,1418619600,DISTINGUISHED
1062,j_1062,closed,closed.voluntary,B,1420639022,1420588800,NULL
1072,j_1072,closed,closed.voluntary,NULL,1421064173,1421020800,NULL
1082,j_1082,closed,closed.voluntary,NULL,1421242704,1421193600,NULL
1092,v_1092,closed,closed.voluntary,NULL,1421262979,1421211600,NULL
1102,j_1102,closed,closed.voluntary,NULL,1421338223,1421298000,NULL
1112,j_1112,closed,closed.voluntary,NULL,1421339222,1421211600,NULL
1122,v_1122,internal,internal.qa,NULL,1421865413,1421816400,NULL
1132,j_1132,internal,internal.other,NULL,1421865721,1421865721,NULL
1142,j_1142,internal,internal.QA,NULL,1421865721,1421816400,NULL
1152,v_1152,internal,internal.am,NULL,1421877166,1421816400,NULL
1162,v_1162,closed,closed.involuntary,NULL,1421932773,1421884800,NULL
1172,v_1172,closed,closed.voluntary,NULL,1421957309,1421902800,NULL
1182,j_1182,closed,closed.voluntary,NULL,1421957439,1421902800,NULL
1192,j_1192,closed,closed.voluntary,A,1422044124,1421902800,NULL
1202,j_1202,closed,closed.voluntary,A,1422048316,1421298000,DISTINGUISHED
1212,j_1212,internal,internal.qa,NULL,1422293742,1422248400,NULL
1222,v_1222,internal,internal.qa,NULL,1422293908,1422248400,NULL
1232,v_1232,internal,internal.qa,NULL,1422474874,1422474874,NULL
1242,j_1242,closed,closed.voluntary,NULL,1422483878,1422421200,NULL
1252,v_1252,internal,internal.other,NULL,1423078747,1423026000,NULL
1262,j_1262,active,active.active,B,1423214084,1423180800,NULL
1272,j_1272,closed,closed.voluntary,NULL,1423217725,1423180800,NULL
1282,j_1282,active,active.active,B,1424442619,1424390400,NULL
1292,j_1292,closed,closed.voluntary,B_PLUS,1424708440,1424408400,NULL
1302,v_1302,active,active.active,A,1425052143,1424926800,DISTINGUISHED
1312,v_1312,closed,closed.involuntary,A,1426281546,1426219200,NULL
1322,j_1322,closed,closed.voluntary,NULL,1426695433,1426636800,NULL
1332,v_1332,active,active.active,B,1427119985,1427068800,NULL
1342,v_1342,closed,closed.voluntary,NULL,1427281293,1427241600,NULL
1352,j_1352,internal,internal.qa,NULL,1427324351,1427256000,NULL
1362,v_1362,internal,internal.qa,NULL,1427324420,1427256000,NULL
1372,j_1372,closed,closed.voluntary,A,1427379911,1427256000,NULL
1382,v_1382,closed,closed.voluntary,NULL,1427380959,1427256000,NULL
1392,j_1392,closed,closed.voluntary,B_PLUS,1427381494,1427256000,NULL
1402,v_1402,active,active.active,A,1427712170,1427670000,DISTINGUISHED
1412,v_1412,active,active.active,B,1427912469,1427774400,NULL
1422,j_1422,closed,closed.voluntary,C,1427912987,1427860800,NULL
1432,v_1432,internal,internal.QA,NULL,1427913340,1427860800,NULL
1442,j_1442,internal,internal.QA,NULL,1427913421,1427860800,NULL
1452,j_1452,active,active.active,A,1428401063,1428361200,DISTINGUISHED
1462,j_1462,closed,closed.voluntary,NULL,1428587267,1428534000,NULL
1472,v_1472,active,active.active,B,1428588331,1428465600,NULL
1482,v_1482,internal,internal.qa,NULL,1428594232,1428552000,NULL
1492,j_1492,internal,internal.QA,NULL,1428594412,1428638400,NULL
1502,v_1502,suspended,suspended.frozen,B,1428675601,1428620400,NULL
1512,j_1512,closed,closed.voluntary,NULL,1429028094,1428962400,NULL
1522,v_1522,internal,internal.QA,NULL,1429129485,1429070400,NULL
1532,j_1532,internal,internal.QA,NULL,1429129542,1429070400,NULL
1542,v_1542,closed,closed.voluntary,C,1429177418,1429138800,NULL
1552,j_1552,closed,closed.voluntary,NULL,1429526846,1429484400,NULL
1562,j_1562,closed,closed.ar,A,1429548804,1429329600,NULL
1572,v_1572,internal,internal.QA,NULL,1429727816,1429675200,NULL
1582,j_1582,internal,internal.QA,NULL,1429728046,1429675200,NULL
1592,j_1592,closed,closed.voluntary,NULL,1429804152,1429740000,NULL
1602,j_1602,closed,closed.voluntary,NULL,1429864332,1429830000,NULL
1612,v_1612,active,active.active,B,1430147433,1429848000,DISTINGUISHED
1622,v_1622,active,active.active,C,1430162543,1430107200,DISTINGUISHED
1632,j_1632,closed,closed.voluntary,B_PLUS,1430229736,1430107200,NULL
1642,v_1642,closed,closed.voluntary,NULL,1430296375,1430262000,NULL
1652,v_1652,internal,internal.qa,NULL,1430331877,1430280000,NULL
1662,j_1662,internal,internal.qa,NULL,1430332233,1430280000,NULL
1672,v_1672,active,active.active,B,1430338409,1430193600,NULL
1682,j_1682,closed,closed.voluntary,D,1430381354,1430348400,NULL
1692,j_1692,active,active.active,B,1430389443,1430348400,NULL
1702,v_1702,nopay,nopay.complimentary,A,1430389966,1430348400,NULL
1712,v_1712,internal,internal.QA,NULL,1430945709,1430945709,NULL
1722,j_1722,internal,internal.QA,NULL,1430945997,1430884800,NULL
1732,j_1732,active,active.active,B,1430989047,1430953200,NULL
1742,j_1742,active,active.active,A,1431031418,1430884800,NULL
1752,v_1752,closed,closed.involuntary,C,1431084142,1431036000,NULL
1762,v_1762,closed,closed.involuntary,NULL,1431449932,1431316800,NULL
1772,v_1772,closed,closed.voluntary,B_PLUS,1431470391,1430971200,NULL
1782,v_1782,internal,internal.QA,NULL,1431550061,1431489600,NULL
1792,j_1792,internal,internal.QA,NULL,1431550163,1431489600,NULL
1802,j_1802,active,active.active,B,1431554661,1431489600,NULL
1812,v_1812,closed,closed.involuntary,B,1431697285,1431576000,NULL
1822,v_1822,active,active.active,C,1431967361,1431900000,NULL
1832,j_1832,closed,closed.ar,B,1432071148,1432008000,NULL
1842,v_1842,internal,internal.QA,NULL,1432155119,1432094400,NULL
1852,j_1852,internal,internal.QA,NULL,1432155761,1432155761,NULL
1862,v_1862,active,active.active,C,1432205594,1432162800,NULL
1872,v_1872,active,active.active,B,1432279068,1432245600,NULL
1882,v_1882,closed,closed.involuntary,B,1432368464,1432332000,NULL
1892,v_1892,closed,closed.voluntary,B_PLUS,1432664423,1432612800,NULL
1902,j_1902,closed,closed.voluntary,B,1432731602,1432699200,NULL
1912,v_1912,internal,internal.QA,NULL,1432755525,1432699200,NULL
1922,j_1922,internal,internal.QA,NULL,1432755623,1432699200,NULL
1932,j_1932,active,active.active,B,1432933937,1432180800,NULL
1942,v_1942,closed,closed.voluntary,NULL,1433169736,1432785600,NULL
1952,j_1952,closed,closed.voluntary,NULL,1433258743,1433217600,NULL
1962,v_1962,internal,internal.qa,NULL,1433277540,1433217600,NULL
1972,j_1972,internal,internal.qa,NULL,1433277708,1433217600,NULL
1982,v_1982,internal,internal.QA,NULL,1433364992,1433304000,NULL
1992,j_1992,internal,internal.QA,NULL,1433365086,1433304000,NULL
2002,j_2002,active,active.active,B,1433427565,1433304000,NULL
2012,v_2012,active,active.active,B,1433452960,1433304000,NULL
2022,v_2022,closed,closed.involuntary,B,1433514465,1433390400,NULL
2032,v_2032,closed,closed.involuntary,C,1433755001,1433718000,NULL
2042,j_2042,closed,closed.involuntary,C,1433797496,1433736000,NULL
2052,j_2052,closed,closed.voluntary,B,1433946009,1433822400,NULL
2062,v_2062,internal,internal.qa,NULL,1433971502,1433908800,NULL
2072,j_2072,internal,internal.qa,NULL,1433971630,1433908800,NULL
2082,v_2082,internal,internal.qa,NULL,1433972051,1433908800,NULL
2092,j_2092,closed,closed.voluntary,NULL,1434015105,1433977200,NULL
2102,v_2102,active,active.active,A,1434055937,1433995200,NULL
2112,j_2112,closed,closed.voluntary,A,1434143543,1434081600,NULL
2122,j_2122,active,active.active,A,1434378283,1434081600,NULL
2132,j_2132,closed,closed.involuntary,NULL,1434462738,1434340800,NULL
2142,v_2142,active,active.active,B,1434556033,1434513600,NULL
2152,v_2152,internal,internal.qa,NULL,1434569907,1434513600,NULL
2162,j_2162,internal,internal.qa,NULL,1434570033,1434513600,NULL
2172,v_2172,internal,internal.qa,NULL,1434575945,1434513600,NULL
2182,j_2182,internal,internal.qa,NULL,1434576029,1434513600,NULL
2192,j_2192,active,active.active,B,1434636022,1434513600,NULL
2202,j_2202,closed,closed.involuntary,B,1434720564,1434668400,NULL
2212,v_2212,active,active.active,C,1434988146,1434927600,NULL
2222,j_2222,closed,closed.involuntary,B_PLUS,1435043430,1434686400,NULL
2232,v_2232,active,active.active,B,1435043949,1434686400,NULL
2242,j_2242,closed,closed.ar,B,1435045348,1434427200,NULL
2252,j_2252,closed,closed.voluntary,B_PLUS,1435078587,1434513600,NULL
2262,j_2262,active,active.active,A,1435238588,1435118400,DISTINGUISHED
2272,j_2272,closed,closed.involuntary,B,1435243433,1435032000,NULL
2282,v_2282,active,active.active,B,1435244450,1435204800,NULL
2292,v_2292,internal,internal.qa,NULL,1435260348,1435204800,NULL
2302,j_2302,internal,internal.qa,NULL,1435260464,1435204800,NULL
2312,j_2312,active,active.active,B,1435261805,1435204800,NULL
2322,v_2322,active,active.active,D,1435334485,1435273200,NULL
2332,j_2332,closed,closed.voluntary,NULL,1435678991,1435618800,NULL
2342,v_2342,closed,closed.ar,B,1435692686,1434686400,NULL
2352,j_2352,active,active.active,B,1435913135,1435878000,NULL
2362,j_2362,closed,closed.voluntary,B,1436209365,1435809600,NULL
2372,v_2372,internal,internal.other,NULL,1436217698,1436217698,NULL
2382,j_2382,closed,closed.voluntary,B_PLUS,1436304378,1436241600,NULL
2392,v_2392,internal,internal.qa,NULL,1436389039,1436328000,NULL
2402,j_2402,internal,internal.qa,NULL,1436389118,1436328000,NULL
2412,v_2412,closed,closed.voluntary,NULL,1436469069,1435723200,NULL
2422,j_2422,closed,closed.voluntary,NULL,1436471269,1436328000,NULL
2432,j_2432,closed,closed.involuntary,B,1436472557,1436328000,NULL
2442,j_2442,closed,closed.voluntary,A,1436474490,1436414400,NULL
2452,v_2452,active,active.active,A,1436787444,1436742000,NULL
2462,j_2462,closed,closed.involuntary,NULL,1436901978,1436760000,NULL
2472,j_2472,closed,closed.involuntary,B,1436902721,1436760000,NULL
2482,v_2482,internal,internal.qa,NULL,1436997070,1436932800,NULL
2492,j_2492,internal,internal.qa,NULL,1436997126,1436932800,NULL
2502,j_2502,closed,closed.involuntary,NULL,1437161184,1436932800,NULL
2512,v_2512,active,active.active,B,1437400303,1437019200,NULL
2522,j_2522,active,active.active,B,1437406997,1437192000,NULL
2532,v_2532,internal,internal.QA,NULL,1437605197,1437537600,NULL
2542,j_2542,internal,internal.QA,NULL,1437605318,1437537600,NULL
2552,v_2552,closed,closed.involuntary,B,1437657334,1437606000,NULL
2562,v_2562,closed,closed.voluntary,B,1437684397,1437624000,NULL
2572,j_2572,closed,closed.voluntary,NULL,1437743607,1437692400,NULL
2582,v_2582,closed,closed.voluntary,NULL,1437984850,1437984850,NULL
2592,v_2592,active,active.active,A,1437985075,1437948000,NULL
2602,v_2602,closed,closed.involuntary,C,1437999772,1437710400,NULL
2612,v_2612,closed,closed.involuntary,NULL,1438079921,1438038000,NULL
2622,j_2622,active,active.active,B,1438097888,1437969600,NULL
2632,j_2632,active,active.active,B,1438098566,1437969600,NULL
2642,v_2642,closed,closed.voluntary,B,1438209748,1438056000,NULL
2652,j_2652,active,active.active,B,1438269505,1438056000,NULL
2662,v_2662,internal,internal.QA,NULL,1438271464,1438228800,NULL
2672,j_2672,internal,internal.QA,NULL,1438271921,1438228800,NULL
2682,v_2682,internal,internal.other,NULL,1438290826,1438290826,NULL
2692,j_2692,closed,closed.voluntary,NULL,1438348524,1438297200,NULL
2702,j_2702,closed,closed.voluntary,B,1438353101,1438297200,NULL
2712,v_2712,closed,closed.involuntary,NULL,1438355075,1438297200,NULL
2722,j_2722,active,active.active,B,1438373968,1438315200,NULL
2732,v_2732,closed,closed.involuntary,NULL,1438611838,1438556400,NULL
2742,v_2742,closed,closed.voluntary,C,1438619446,1438315200,NULL
2752,v_2752,internal,internal.qa,NULL,1438625127,1438574400,NULL
2762,j_2762,internal,internal.qa,NULL,1438625413,1438625413,NULL
2772,j_2772,internal,internal.qa,NULL,1438625578,1438574400,NULL
2782,j_2782,active,active.active,C,1438707859,1438574400,NULL
2792,v_2792,internal,internal.other,NULL,1438785463,1438747200,NULL
2802,v_2802,internal,internal.other,NULL,1438785645,1438747200,NULL
2812,j_2812,internal,internal.other,NULL,1438785781,1438747200,NULL
2822,j_2822,internal,internal.other,NULL,1438785866,1438747200,NULL
2832,v_2832,internal,internal.qa,NULL,1438814310,1438747200,NULL
2842,j_2842,internal,internal.qa,NULL,1438814553,1438747200,NULL
2852,j_2852,closed,closed.voluntary,B,1438872102,1438833600,NULL
2862,v_2862,internal,internal.qa,NULL,1438883505,1438833600,NULL
2872,j_2872,internal,internal.qa,NULL,1438884757,1438833600,NULL
2882,j_2882,closed,closed.voluntary,A,1438969004,1438920000,NULL
2892,v_2892,internal,internal.qa,NULL,1439231298,1439231298,NULL
2902,j_2902,internal,internal.qa,NULL,1439232711,1439179200,NULL
2912,j_2912,closed,closed.voluntary,NULL,1439367032,1439334000,NULL
