id,seller_pk,address_id,address_status,address_type
39299823,f_7794,56687873,ACTIVE,SELLER_DEFAULT
39299833,f_7795,56687883,ACTIVE,SELLER_SHIPPING
39299853,f_7795,56687883,ACTIVE,SELLER_DEFAULT
39520403,f_7795,56765473,ACTIVE,SELLER_BILLING
39299863,f_7796,56687893,ACTIVE,SELLER_SHIPPING
39299883,f_7796,56687893,ACTIVE,SELLER_DEFAULT
39299893,f_7797,56687903,ACTIVE,SELLER_SHIPPING
39299913,f_7797,56687903,ACTIVE,SELLER_DEFAULT
39299923,f_7799,56687913,ACTIVE,SELLER_SHIPPING
39299943,f_7799,56687913,ACTIVE,SELLER_DEFAULT
39287053,f_78,56683543,ACTIVE,SELLER_SHIPPING
39287073,f_78,56683543,ACTIVE,SELLER_DEFAULT
39299953,f_7800,56687923,ACTIVE,SELLER_SHIPPING
39299973,f_7800,56687923,ACTIVE,SELLER_DEFAULT
39534753,f_7800,56779893,ACTIVE,SELLER_PAY
39299983,f_7801,56687933,ACTIVE,SELLER_SHIPPING
39300003,f_7801,56687933,ACTIVE,SELLER_DEFAULT
39300013,f_7802,56687943,ACTIVE,SELLER_SHIPPING
39300033,f_7802,56687943,ACTIVE,SELLER_DEFAULT
39300043,f_7803,56687953,ACTIVE,SELLER_SHIPPING
39300063,f_7803,56687953,ACTIVE,SELLER_DEFAULT
39300073,f_7804,56687963,ACTIVE,SELLER_SHIPPING
39300093,f_7804,56687963,ACTIVE,SELLER_DEFAULT
39177833,f_7805,56574323,ACTIVE,SELLER_BILLING
39211393,f_7805,56607953,ACTIVE,SELLER_PAY
39300103,f_7805,56687973,ACTIVE,SELLER_SHIPPING
167234442,f_7805,88944161,ACTIVE,SELLER_DEFAULT
39211403,f_7806,56607963,ACTIVE,SELLER_PAY
39300133,f_7806,56687983,ACTIVE,SELLER_SHIPPING
39300153,f_7806,56687983,ACTIVE,SELLER_DEFAULT
39300163,f_7807,56687993,ACTIVE,SELLER_SHIPPING
39300183,f_7807,56687993,ACTIVE,SELLER_DEFAULT
39520413,f_7807,56765483,ACTIVE,SELLER_BILLING
39534763,f_7807,56779903,ACTIVE,SELLER_PAY
39300193,f_7808,56688003,ACTIVE,SELLER_SHIPPING
39300213,f_7808,56688003,ACTIVE,SELLER_DEFAULT
39520423,f_7808,56765493,ACTIVE,SELLER_BILLING
39300223,f_7809,56688013,ACTIVE,SELLER_SHIPPING
39300243,f_7809,56688013,ACTIVE,SELLER_DEFAULT
39300253,f_7810,56688023,ACTIVE,SELLER_SHIPPING
39300273,f_7810,56688023,ACTIVE,SELLER_DEFAULT
39177843,f_7811,56574333,ACTIVE,SELLER_BILLING
39211413,f_7811,56607973,ACTIVE,SELLER_PAY
39300283,f_7811,56688033,ACTIVE,SELLER_SHIPPING
173385232,f_7811,116865352,ACTIVE,SELLER_DEFAULT
39300313,f_7812,56688043,ACTIVE,SELLER_SHIPPING
39300333,f_7812,56688043,ACTIVE,SELLER_DEFAULT
39177853,f_7813,56574343,ACTIVE,SELLER_BILLING
39211423,f_7813,56607983,ACTIVE,SELLER_PAY
39300343,f_7813,56688053,ACTIVE,SELLER_SHIPPING
164372662,f_7813,110724832,ACTIVE,SELLER_DEFAULT
39300373,f_7814,56688063,ACTIVE,SELLER_SHIPPING
39300393,f_7814,56688063,ACTIVE,SELLER_DEFAULT
39259701,f_7815,56656041,ACTIVE,SELLER_BILLING
39271981,f_7815,56669451,ACTIVE,SELLER_PAY
39300403,f_7815,56688073,ACTIVE,SELLER_SHIPPING
184525122,f_7815,112725192,ACTIVE,SELLER_DEFAULT
39300433,f_7816,56688083,ACTIVE,SELLER_SHIPPING
39300453,f_7816,56688083,ACTIVE,SELLER_DEFAULT
39300463,f_7817,56688093,ACTIVE,SELLER_SHIPPING
39300483,f_7817,56688093,ACTIVE,SELLER_DEFAULT
39300493,f_7818,56688103,ACTIVE,SELLER_SHIPPING
39300513,f_7818,56688103,ACTIVE,SELLER_DEFAULT
39300523,f_7819,56688113,ACTIVE,SELLER_SHIPPING
39300543,f_7819,56688113,ACTIVE,SELLER_DEFAULT
39300553,f_7828,56688123,ACTIVE,SELLER_SHIPPING
39300573,f_7828,56688123,ACTIVE,SELLER_DEFAULT
39300583,f_7829,56688133,ACTIVE,SELLER_SHIPPING
39300603,f_7829,56688133,ACTIVE,SELLER_DEFAULT
39300613,f_7830,56688143,ACTIVE,SELLER_SHIPPING
39300633,f_7830,56688143,ACTIVE,SELLER_DEFAULT
39520433,f_7830,56765503,ACTIVE,SELLER_BILLING
39534773,f_7830,56779913,ACTIVE,SELLER_PAY
39300643,f_7831,56688153,ACTIVE,SELLER_SHIPPING
39300663,f_7831,56688153,ACTIVE,SELLER_DEFAULT
39300673,f_7832,56688163,ACTIVE,SELLER_SHIPPING
39300693,f_7832,56688163,ACTIVE,SELLER_DEFAULT
39300703,f_7833,56688173,ACTIVE,SELLER_SHIPPING
39300723,f_7833,56688173,ACTIVE,SELLER_DEFAULT
39259711,f_7834,56656051,ACTIVE,SELLER_BILLING
39271991,f_7834,56669461,ACTIVE,SELLER_PAY
39300733,f_7834,56688183,ACTIVE,SELLER_SHIPPING
39300753,f_7834,56688183,ACTIVE,SELLER_DEFAULT
39259721,f_7836,56656061,ACTIVE,SELLER_BILLING
39272001,f_7836,56669471,ACTIVE,SELLER_PAY
39300763,f_7836,56688193,ACTIVE,SELLER_SHIPPING
39300783,f_7836,56688193,ACTIVE,SELLER_DEFAULT
39300793,f_7837,56688203,ACTIVE,SELLER_SHIPPING
39300813,f_7837,56688203,ACTIVE,SELLER_DEFAULT
39259731,f_7838,56656071,ACTIVE,SELLER_BILLING
39272011,f_7838,56669481,ACTIVE,SELLER_PAY
39300823,f_7838,56688213,ACTIVE,SELLER_SHIPPING
39300843,f_7838,56688213,ACTIVE,SELLER_DEFAULT
39300853,f_7839,56688223,ACTIVE,SELLER_SHIPPING
39300873,f_7839,56688223,ACTIVE,SELLER_DEFAULT
39534783,f_7839,56779923,ACTIVE,SELLER_PAY
39300883,f_7840,56688233,ACTIVE,SELLER_SHIPPING
39300903,f_7840,56688233,ACTIVE,SELLER_DEFAULT
39300913,f_7841,56688243,ACTIVE,SELLER_SHIPPING
39300933,f_7841,56688243,ACTIVE,SELLER_DEFAULT
39177903,f_7842,56574393,ACTIVE,SELLER_BILLING
39300943,f_7842,56688253,ACTIVE,SELLER_SHIPPING
39300963,f_7842,56688253,ACTIVE,SELLER_DEFAULT
39300973,f_7843,56688263,ACTIVE,SELLER_SHIPPING
39300993,f_7843,56688263,ACTIVE,SELLER_DEFAULT
39534793,f_7843,56779933,ACTIVE,SELLER_PAY
39259741,f_7844,56656081,ACTIVE,SELLER_BILLING
39272021,f_7844,56669491,ACTIVE,SELLER_PAY
39301003,f_7844,56688273,ACTIVE,SELLER_SHIPPING
39301023,f_7844,56688273,ACTIVE,SELLER_DEFAULT
39301033,f_7845,56688283,ACTIVE,SELLER_SHIPPING
39301053,f_7845,56688283,ACTIVE,SELLER_DEFAULT
39259751,f_7847,56656091,ACTIVE,SELLER_BILLING
39272031,f_7847,56669501,ACTIVE,SELLER_PAY
39301063,f_7847,56688293,ACTIVE,SELLER_SHIPPING
39301083,f_7847,56688293,ACTIVE,SELLER_DEFAULT
39177933,f_7848,56574423,ACTIVE,SELLER_BILLING
39211493,f_7848,56608053,ACTIVE,SELLER_PAY
39301093,f_7848,56688303,ACTIVE,SELLER_SHIPPING
39301113,f_7848,56688303,ACTIVE,SELLER_DEFAULT
39259761,f_7849,56656101,ACTIVE,SELLER_BILLING
39272041,f_7849,56669511,ACTIVE,SELLER_PAY
39301123,f_7849,56688313,ACTIVE,SELLER_SHIPPING
39301143,f_7849,56688313,ACTIVE,SELLER_DEFAULT
39301153,f_7850,56688323,ACTIVE,SELLER_SHIPPING
39301173,f_7850,56688323,ACTIVE,SELLER_DEFAULT
39301183,f_7851,56688333,ACTIVE,SELLER_SHIPPING
39301203,f_7851,56688333,ACTIVE,SELLER_DEFAULT
39301213,f_7852,56688343,ACTIVE,SELLER_SHIPPING
39301233,f_7852,56688343,ACTIVE,SELLER_DEFAULT
39520443,f_7852,56765513,ACTIVE,SELLER_BILLING
39534803,f_7852,56779943,ACTIVE,SELLER_PAY
39301243,f_7853,56688353,ACTIVE,SELLER_SHIPPING
39301263,f_7853,56688353,ACTIVE,SELLER_DEFAULT
39301273,f_7854,56688363,ACTIVE,SELLER_SHIPPING
39301293,f_7854,56688363,ACTIVE,SELLER_DEFAULT
39301303,f_7855,56688373,ACTIVE,SELLER_SHIPPING
39301323,f_7855,56688373,ACTIVE,SELLER_DEFAULT
39211513,f_7856,56608073,ACTIVE,SELLER_PAY
39301333,f_7856,56688383,ACTIVE,SELLER_SHIPPING
124155831,f_7856,84655431,ACTIVE,SELLER_DEFAULT
124158231,f_7856,84658331,ACTIVE,SELLER_BILLING
39259771,f_7857,56656111,ACTIVE,SELLER_BILLING
39272051,f_7857,56669521,ACTIVE,SELLER_PAY
39301363,f_7857,56688393,ACTIVE,SELLER_SHIPPING
39301383,f_7857,56688393,ACTIVE,SELLER_DEFAULT
39301393,f_7858,56688403,ACTIVE,SELLER_SHIPPING
39301413,f_7858,56688403,ACTIVE,SELLER_DEFAULT
39301423,f_7859,56688413,ACTIVE,SELLER_SHIPPING
39301443,f_7859,56688413,ACTIVE,SELLER_DEFAULT
39177963,f_7860,56574453,ACTIVE,SELLER_BILLING
39211533,f_7860,56608093,ACTIVE,SELLER_PAY
39301453,f_7860,56688423,ACTIVE,SELLER_SHIPPING
39301473,f_7860,56688423,ACTIVE,SELLER_DEFAULT
39301483,f_7861,56688433,ACTIVE,SELLER_SHIPPING
39301503,f_7861,56688433,ACTIVE,SELLER_DEFAULT
39520453,f_7861,56765523,ACTIVE,SELLER_BILLING
39534813,f_7861,56779953,ACTIVE,SELLER_PAY
39259781,f_7862,56656121,ACTIVE,SELLER_BILLING
39272061,f_7862,56669531,ACTIVE,SELLER_PAY
39301513,f_7862,56688443,ACTIVE,SELLER_SHIPPING
39301533,f_7862,56688443,ACTIVE,SELLER_DEFAULT
39301543,f_7863,56688453,ACTIVE,SELLER_SHIPPING
39301563,f_7863,56688453,ACTIVE,SELLER_DEFAULT
39301573,f_7864,56688463,ACTIVE,SELLER_SHIPPING
39301593,f_7864,56688463,ACTIVE,SELLER_DEFAULT
39301603,f_7865,56688473,ACTIVE,SELLER_SHIPPING
39301623,f_7865,56688473,ACTIVE,SELLER_DEFAULT
39301633,f_7866,56688483,ACTIVE,SELLER_SHIPPING
39301653,f_7866,56688483,ACTIVE,SELLER_DEFAULT
39177983,f_7867,56574473,ACTIVE,SELLER_BILLING
39211553,f_7867,56608113,ACTIVE,SELLER_PAY
39301663,f_7867,56688493,ACTIVE,SELLER_SHIPPING
184645652,f_7867,125011842,ACTIVE,SELLER_DEFAULT
39259791,f_7868,56656131,ACTIVE,SELLER_BILLING
39272071,f_7868,56669541,ACTIVE,SELLER_PAY
39301693,f_7868,56688503,ACTIVE,SELLER_SHIPPING
39301713,f_7868,56688503,ACTIVE,SELLER_DEFAULT
39301723,f_7869,56688513,ACTIVE,SELLER_SHIPPING
39301743,f_7869,56688513,ACTIVE,SELLER_DEFAULT
39301753,f_7870,56688523,ACTIVE,SELLER_SHIPPING
39301773,f_7870,56688523,ACTIVE,SELLER_DEFAULT
39211573,f_7871,56608133,ACTIVE,SELLER_PAY
39301783,f_7871,56688533,ACTIVE,SELLER_SHIPPING
39301803,f_7871,56688533,ACTIVE,SELLER_DEFAULT
39301813,f_7872,56688543,ACTIVE,SELLER_SHIPPING
39301833,f_7872,56688543,ACTIVE,SELLER_DEFAULT
39520463,f_7872,56765533,ACTIVE,SELLER_BILLING
39534823,f_7872,56779963,ACTIVE,SELLER_PAY
39259801,f_7873,56656141,ACTIVE,SELLER_BILLING
39272081,f_7873,56669551,ACTIVE,SELLER_PAY
39301843,f_7873,56688553,ACTIVE,SELLER_SHIPPING
39301863,f_7873,56688553,ACTIVE,SELLER_DEFAULT
39178013,f_7874,56574503,ACTIVE,SELLER_BILLING
39211593,f_7874,56608153,ACTIVE,SELLER_PAY
39301873,f_7874,56688563,ACTIVE,SELLER_SHIPPING
39301893,f_7874,56688563,ACTIVE,SELLER_DEFAULT
39301903,f_7875,56688573,ACTIVE,SELLER_SHIPPING
39301923,f_7875,56688573,ACTIVE,SELLER_DEFAULT
39301933,f_7876,56688583,ACTIVE,SELLER_SHIPPING
39301953,f_7876,56688583,ACTIVE,SELLER_DEFAULT
39301963,f_7877,56688593,ACTIVE,SELLER_SHIPPING
39301983,f_7877,56688593,ACTIVE,SELLER_DEFAULT
39301993,f_7878,56688603,ACTIVE,SELLER_SHIPPING
39302013,f_7878,56688603,ACTIVE,SELLER_DEFAULT
39302023,f_7881,56688613,ACTIVE,SELLER_SHIPPING
39302043,f_7881,56688613,ACTIVE,SELLER_DEFAULT
39302053,f_7882,56688623,ACTIVE,SELLER_SHIPPING
39302073,f_7882,56688623,ACTIVE,SELLER_DEFAULT
39302083,f_7883,56688633,ACTIVE,SELLER_SHIPPING
39302103,f_7883,56688633,ACTIVE,SELLER_DEFAULT
39302113,f_7884,56688643,ACTIVE,SELLER_SHIPPING
39302133,f_7884,56688643,ACTIVE,SELLER_DEFAULT
39302143,f_7885,56688653,ACTIVE,SELLER_SHIPPING
39302163,f_7885,56688653,ACTIVE,SELLER_DEFAULT
39302173,f_7886,56688663,ACTIVE,SELLER_SHIPPING
39302193,f_7886,56688663,ACTIVE,SELLER_DEFAULT
39178023,f_7887,56574513,ACTIVE,SELLER_BILLING
39211603,f_7887,56608163,ACTIVE,SELLER_PAY
39302203,f_7887,56688673,ACTIVE,SELLER_SHIPPING
39302223,f_7887,56688673,ACTIVE,SELLER_DEFAULT
39302233,f_7888,56688683,ACTIVE,SELLER_SHIPPING
39302253,f_7888,56688683,ACTIVE,SELLER_DEFAULT
39302263,f_7889,56688693,ACTIVE,SELLER_SHIPPING
39302283,f_7889,56688693,ACTIVE,SELLER_DEFAULT
39520473,f_7889,56765543,ACTIVE,SELLER_BILLING
39534833,f_7889,56779973,ACTIVE,SELLER_PAY
39302293,f_7890,56688703,ACTIVE,SELLER_SHIPPING
39302313,f_7890,56688703,ACTIVE,SELLER_DEFAULT
39302323,f_7891,56688713,ACTIVE,SELLER_SHIPPING
39302343,f_7891,56688713,ACTIVE,SELLER_DEFAULT
39302353,f_7892,56688723,ACTIVE,SELLER_SHIPPING
39302373,f_7892,56688723,ACTIVE,SELLER_DEFAULT
39302383,f_7893,56688733,ACTIVE,SELLER_SHIPPING
39302403,f_7893,56688733,ACTIVE,SELLER_DEFAULT
39302413,f_7894,56688743,ACTIVE,SELLER_SHIPPING
39302433,f_7894,56688743,ACTIVE,SELLER_DEFAULT
39302443,f_7895,56688753,ACTIVE,SELLER_SHIPPING
39302463,f_7895,56688753,ACTIVE,SELLER_DEFAULT
39520483,f_7895,56765553,ACTIVE,SELLER_BILLING
39534843,f_7895,56779983,ACTIVE,SELLER_PAY
39259811,f_7896,56656151,ACTIVE,SELLER_BILLING
39272091,f_7896,56669561,ACTIVE,SELLER_PAY
39302473,f_7896,56688763,ACTIVE,SELLER_SHIPPING
39302493,f_7896,56688763,ACTIVE,SELLER_DEFAULT
39302503,f_7897,56688773,ACTIVE,SELLER_SHIPPING
39302523,f_7897,56688773,ACTIVE,SELLER_DEFAULT
39302533,f_7899,56688783,ACTIVE,SELLER_SHIPPING
39302553,f_7899,56688783,ACTIVE,SELLER_DEFAULT
39287083,f_79,56683553,ACTIVE,SELLER_SHIPPING
39287103,f_79,56683553,ACTIVE,SELLER_DEFAULT
39302563,f_7900,56688793,ACTIVE,SELLER_SHIPPING
39302583,f_7900,56688793,ACTIVE,SELLER_DEFAULT
39302593,f_7901,56688803,ACTIVE,SELLER_SHIPPING
39302613,f_7901,56688803,ACTIVE,SELLER_DEFAULT
39302623,f_7902,56688813,ACTIVE,SELLER_SHIPPING
39302643,f_7902,56688813,ACTIVE,SELLER_DEFAULT
39259821,f_7903,56656161,ACTIVE,SELLER_BILLING
39272101,f_7903,56669571,ACTIVE,SELLER_PAY
39302653,f_7903,56688823,ACTIVE,SELLER_SHIPPING
90878053,f_7903,58195843,ACTIVE,SELLER_DEFAULT
39178053,f_7904,56574543,ACTIVE,SELLER_BILLING
39211633,f_7904,56608193,ACTIVE,SELLER_PAY
39302683,f_7904,56688833,ACTIVE,SELLER_SHIPPING
39302703,f_7904,56688833,ACTIVE,SELLER_DEFAULT
39302713,f_7905,56688843,ACTIVE,SELLER_SHIPPING
39520493,f_7905,56765563,ACTIVE,SELLER_BILLING
39534853,f_7905,56779993,ACTIVE,SELLER_PAY
163847882,f_7905,110401602,ACTIVE,SELLER_DEFAULT
39178063,f_7906,56574553,ACTIVE,SELLER_BILLING
39211643,f_7906,56608203,ACTIVE,SELLER_PAY
39302743,f_7906,56688853,ACTIVE,SELLER_SHIPPING
39302763,f_7906,56688853,ACTIVE,SELLER_DEFAULT
39302773,f_7907,56688863,ACTIVE,SELLER_SHIPPING
39302793,f_7907,56688863,ACTIVE,SELLER_DEFAULT
39302803,f_7908,56688873,ACTIVE,SELLER_SHIPPING
39302823,f_7908,56688873,ACTIVE,SELLER_DEFAULT
39302833,f_7909,56688883,ACTIVE,SELLER_SHIPPING
39302853,f_7909,56688883,ACTIVE,SELLER_DEFAULT
39259831,f_7910,56656171,ACTIVE,SELLER_BILLING
39272111,f_7910,56669581,ACTIVE,SELLER_PAY
39302863,f_7910,56688893,ACTIVE,SELLER_SHIPPING
39302883,f_7910,56688893,ACTIVE,SELLER_DEFAULT
39302893,f_7911,56688903,ACTIVE,SELLER_SHIPPING
39302913,f_7911,56688903,ACTIVE,SELLER_DEFAULT
39178083,f_7912,56574573,ACTIVE,SELLER_BILLING
39211663,f_7912,56608223,ACTIVE,SELLER_PAY
39302923,f_7912,56688913,ACTIVE,SELLER_SHIPPING
39302943,f_7912,56688913,ACTIVE,SELLER_DEFAULT
39259841,f_7913,56656181,ACTIVE,SELLER_BILLING
39272121,f_7913,56669591,ACTIVE,SELLER_PAY
39302953,f_7913,56688923,ACTIVE,SELLER_SHIPPING
39302973,f_7913,56688923,ACTIVE,SELLER_DEFAULT
39302983,f_7914,56688933,ACTIVE,SELLER_SHIPPING
39303003,f_7914,56688933,ACTIVE,SELLER_DEFAULT
39303013,f_7915,56688943,ACTIVE,SELLER_SHIPPING
39303033,f_7915,56688943,ACTIVE,SELLER_DEFAULT
39178103,f_7916,56574593,ACTIVE,SELLER_BILLING
39211683,f_7916,56608243,ACTIVE,SELLER_PAY
39303043,f_7916,56688953,ACTIVE,SELLER_SHIPPING
39303063,f_7916,56688953,ACTIVE,SELLER_DEFAULT
39303073,f_7917,56688963,ACTIVE,SELLER_SHIPPING
39303093,f_7917,56688963,ACTIVE,SELLER_DEFAULT
39303103,f_7918,56688973,ACTIVE,SELLER_SHIPPING
39303123,f_7918,56688973,ACTIVE,SELLER_DEFAULT
39520503,f_7918,56765573,ACTIVE,SELLER_BILLING
39534863,f_7918,56780003,ACTIVE,SELLER_PAY
39303133,f_7919,56688983,ACTIVE,SELLER_SHIPPING
39303153,f_7919,56688983,ACTIVE,SELLER_DEFAULT
39303163,f_7920,56688993,ACTIVE,SELLER_SHIPPING
39303183,f_7920,56688993,ACTIVE,SELLER_DEFAULT
39520513,f_7920,56765583,ACTIVE,SELLER_BILLING
39534873,f_7920,56780013,ACTIVE,SELLER_PAY
39303193,f_7921,56689003,ACTIVE,SELLER_SHIPPING
39303213,f_7921,56689003,ACTIVE,SELLER_DEFAULT
39303223,f_7922,56689013,ACTIVE,SELLER_SHIPPING
39303243,f_7922,56689013,ACTIVE,SELLER_DEFAULT
39520523,f_7922,56765593,ACTIVE,SELLER_BILLING
39534883,f_7922,56780023,ACTIVE,SELLER_PAY
39303253,f_7923,56689023,ACTIVE,SELLER_SHIPPING
39303273,f_7923,56689023,ACTIVE,SELLER_DEFAULT
39303283,f_7924,56689033,ACTIVE,SELLER_SHIPPING
39303303,f_7924,56689033,ACTIVE,SELLER_DEFAULT
39303313,f_7925,56689043,ACTIVE,SELLER_SHIPPING
39303333,f_7925,56689043,ACTIVE,SELLER_DEFAULT
39211693,f_7926,56608253,ACTIVE,SELLER_PAY
39303343,f_7926,56689053,ACTIVE,SELLER_SHIPPING
39303363,f_7926,56689053,ACTIVE,SELLER_DEFAULT
39303373,f_7927,56689063,ACTIVE,SELLER_SHIPPING
39303393,f_7927,56689063,ACTIVE,SELLER_DEFAULT
39520533,f_7927,56765603,ACTIVE,SELLER_BILLING
39534893,f_7927,56780033,ACTIVE,SELLER_PAY
39303403,f_7928,56689073,ACTIVE,SELLER_SHIPPING
39303423,f_7928,56689073,ACTIVE,SELLER_DEFAULT
39303433,f_7929,56689083,ACTIVE,SELLER_SHIPPING
39303453,f_7929,56689083,ACTIVE,SELLER_DEFAULT
39520543,f_7929,56765613,ACTIVE,SELLER_BILLING
39534903,f_7929,56780043,ACTIVE,SELLER_PAY
39303463,f_7930,56689093,ACTIVE,SELLER_SHIPPING
39303483,f_7930,56689093,ACTIVE,SELLER_DEFAULT
39303493,f_7931,56689103,ACTIVE,SELLER_SHIPPING
39303513,f_7931,56689103,ACTIVE,SELLER_DEFAULT
39303523,f_7932,56689113,ACTIVE,SELLER_SHIPPING
39303543,f_7932,56689113,ACTIVE,SELLER_DEFAULT
39303553,f_7933,56689123,ACTIVE,SELLER_SHIPPING
39303573,f_7933,56689123,ACTIVE,SELLER_DEFAULT
39259851,f_7934,56656191,ACTIVE,SELLER_BILLING
39272131,f_7934,56669601,ACTIVE,SELLER_PAY
39303583,f_7934,56689133,ACTIVE,SELLER_SHIPPING
39303603,f_7934,56689133,ACTIVE,SELLER_DEFAULT
39259861,f_7935,56656201,ACTIVE,SELLER_BILLING
39272141,f_7935,56669611,ACTIVE,SELLER_PAY
39303613,f_7935,56689143,ACTIVE,SELLER_SHIPPING
39303633,f_7935,56689143,ACTIVE,SELLER_DEFAULT
39259871,f_7936,56656211,ACTIVE,SELLER_BILLING
39272151,f_7936,56669621,ACTIVE,SELLER_PAY
39303643,f_7936,56689153,ACTIVE,SELLER_SHIPPING
145434362,f_7936,86121092,ACTIVE,SELLER_DEFAULT
39303673,f_7937,56689163,ACTIVE,SELLER_SHIPPING
39303693,f_7937,56689163,ACTIVE,SELLER_DEFAULT
39303703,f_7938,56689173,ACTIVE,SELLER_SHIPPING
39303723,f_7938,56689173,ACTIVE,SELLER_DEFAULT
39303733,f_7939,56689183,ACTIVE,SELLER_SHIPPING
39303753,f_7939,56689183,ACTIVE,SELLER_DEFAULT
39303763,f_7940,56689193,ACTIVE,SELLER_SHIPPING
39303783,f_7940,56689193,ACTIVE,SELLER_DEFAULT
39303793,f_7941,56689203,ACTIVE,SELLER_SHIPPING
39303813,f_7941,56689203,ACTIVE,SELLER_DEFAULT
39520553,f_7941,56765623,ACTIVE,SELLER_BILLING
39534913,f_7941,56780053,ACTIVE,SELLER_PAY
39303823,f_7942,56689213,ACTIVE,SELLER_SHIPPING
39303843,f_7942,56689213,ACTIVE,SELLER_DEFAULT
39520563,f_7942,56765633,ACTIVE,SELLER_BILLING
39534923,f_7942,56780063,ACTIVE,SELLER_PAY
39303853,f_7943,56689223,ACTIVE,SELLER_SHIPPING
39303873,f_7943,56689223,ACTIVE,SELLER_DEFAULT
39303883,f_7944,56689233,ACTIVE,SELLER_SHIPPING
39303903,f_7944,56689233,ACTIVE,SELLER_DEFAULT
39303913,f_7945,56689243,ACTIVE,SELLER_SHIPPING
39303933,f_7945,56689243,ACTIVE,SELLER_DEFAULT
39211733,f_7946,56608293,ACTIVE,SELLER_PAY
39303943,f_7946,56689253,ACTIVE,SELLER_SHIPPING
39303963,f_7946,56689253,ACTIVE,SELLER_DEFAULT
39259881,f_7947,56656221,ACTIVE,SELLER_BILLING
39272161,f_7947,56669631,ACTIVE,SELLER_PAY
39303973,f_7947,56689263,ACTIVE,SELLER_SHIPPING
39303993,f_7947,56689263,ACTIVE,SELLER_DEFAULT
39304003,f_7948,56689273,ACTIVE,SELLER_SHIPPING
39304023,f_7948,56689273,ACTIVE,SELLER_DEFAULT
39520573,f_7948,56765643,ACTIVE,SELLER_BILLING
39534933,f_7948,56780073,ACTIVE,SELLER_PAY
39178153,f_7949,56574643,ACTIVE,SELLER_BILLING
39211753,f_7949,56608313,ACTIVE,SELLER_PAY
39304033,f_7949,56689283,ACTIVE,SELLER_SHIPPING
39304053,f_7949,56689283,ACTIVE,SELLER_DEFAULT
39304063,f_7950,56689293,ACTIVE,SELLER_SHIPPING
39304083,f_7950,56689293,ACTIVE,SELLER_DEFAULT
39534943,f_7950,56780083,ACTIVE,SELLER_PAY
39304093,f_7951,56689303,ACTIVE,SELLER_SHIPPING
39304113,f_7951,56689303,ACTIVE,SELLER_DEFAULT
39520583,f_7951,56765653,ACTIVE,SELLER_BILLING
39534953,f_7951,56780093,ACTIVE,SELLER_PAY
39304123,f_7952,56689313,ACTIVE,SELLER_SHIPPING
39304143,f_7952,56689313,ACTIVE,SELLER_DEFAULT
39520593,f_7952,56765663,ACTIVE,SELLER_BILLING
39534963,f_7952,56780103,ACTIVE,SELLER_PAY
39178163,f_7953,56574653,ACTIVE,SELLER_BILLING
39211763,f_7953,56608323,ACTIVE,SELLER_PAY
39304153,f_7953,56689323,ACTIVE,SELLER_SHIPPING
39304173,f_7953,56689323,ACTIVE,SELLER_DEFAULT
39304183,f_7954,56689333,ACTIVE,SELLER_SHIPPING
39304203,f_7954,56689333,ACTIVE,SELLER_DEFAULT
39304213,f_7955,56689343,ACTIVE,SELLER_SHIPPING
39304233,f_7955,56689343,ACTIVE,SELLER_DEFAULT
39520603,f_7955,56765673,ACTIVE,SELLER_BILLING
39534973,f_7955,56780113,ACTIVE,SELLER_PAY
39304243,f_7956,56689353,ACTIVE,SELLER_SHIPPING
39304263,f_7956,56689353,ACTIVE,SELLER_DEFAULT
39304273,f_7957,56689363,ACTIVE,SELLER_SHIPPING
39304293,f_7957,56689363,ACTIVE,SELLER_DEFAULT
39304303,f_7958,56689373,ACTIVE,SELLER_SHIPPING
39304323,f_7958,56689373,ACTIVE,SELLER_DEFAULT
39304333,f_7959,56689383,ACTIVE,SELLER_SHIPPING
39304353,f_7959,56689383,ACTIVE,SELLER_DEFAULT
39259891,f_7960,56656231,ACTIVE,SELLER_BILLING
39272171,f_7960,56669641,ACTIVE,SELLER_PAY
39304363,f_7960,56689393,ACTIVE,SELLER_SHIPPING
39304383,f_7960,56689393,ACTIVE,SELLER_DEFAULT
39304393,f_7961,56689403,ACTIVE,SELLER_SHIPPING
39304413,f_7961,56689403,ACTIVE,SELLER_DEFAULT
39520613,f_7961,56765683,ACTIVE,SELLER_BILLING
39304423,f_7962,56689413,ACTIVE,SELLER_SHIPPING
39304443,f_7962,56689413,ACTIVE,SELLER_DEFAULT
39304453,f_7963,56689423,ACTIVE,SELLER_SHIPPING
39304473,f_7963,56689423,ACTIVE,SELLER_DEFAULT
39520623,f_7963,56765693,ACTIVE,SELLER_BILLING
39534983,f_7963,56780123,ACTIVE,SELLER_PAY
39304483,f_7964,56689433,ACTIVE,SELLER_SHIPPING
39304503,f_7964,56689433,ACTIVE,SELLER_DEFAULT
39304513,f_7965,56689443,ACTIVE,SELLER_SHIPPING
39304533,f_7965,56689443,ACTIVE,SELLER_DEFAULT
39304543,f_7966,56689453,ACTIVE,SELLER_SHIPPING
39304563,f_7966,56689453,ACTIVE,SELLER_DEFAULT
39304573,f_7967,56689463,ACTIVE,SELLER_SHIPPING
39304593,f_7967,56689463,ACTIVE,SELLER_DEFAULT
39304603,f_7968,56689473,ACTIVE,SELLER_SHIPPING
